NODE_ID|NODE_NM|NODE_ENM|NODE_SNM|POSX|POSY|NODE_KIND|NODE_TYPE|SEQ|ADM_DSTRT_CD|USE_YN|ETL_TYPE|ETL_DATE
AP3014000016|가장교네거리|Gajanggyo 4(ne)-geori|가장교4|235104.74583100|314399.55391800|3701|3601|609|3014069000|T|0602|2019-12-31 02:47:02
AP3011000017|원동네거리|Wondong 4(ne)-geori|원동4|239073.91331900|314388.59459700|3701|3601|611|3011054500|T|0602|2019-12-31 02:47:02
AP3014000014|중구청네거리|Jung-gu Office 4(ne)-geori|중구청4|237869.36978100|314372.97050300|3701|3601|613|3014053500|T|0602|2019-12-31 02:47:02
AP3014000097|오류굴다리네거리|Oryu Guldari 4(ne)-geori|오류굴다리4|236212.04082800|314323.71756000|3701|3601|615|3014067000|T|0602|2019-12-31 02:47:02
AP3014000017|태평오거리|Taepyeong 5(o)-geori|태평5|235452.17802900|314277.64656500|3701|3601|617|3014069000|T|0602|2019-12-31 02:47:02
AP3017000055|변동네거리|Byeondong 4(ne)-geori|변동4|234036.69391800|314228.09548600|3701|3601|619|3017054000|T|0602|2019-12-31 02:47:02
AP3014000060|교보빌딩네거리|Kyobo Building 4(ne)-geori|교보빌딩4|237681.15706900|314181.65974000|3701|3601|621|3014053500|T|0602|2019-12-31 02:47:02
AP3014000037|대흥네거리|Daeheung 4(ne)-geori|대흥4|238463.37939900|314121.65656600|3701|3601|623|3014057500|T|0602|2019-12-31 02:47:02
AP3014000094|오류초교삼거리|OryuPrimary School 3(sam)-geori|오류초교3|236295.71377300|314107.02394900|3701|3601|625|3014067000|T|0602|2019-12-31 02:47:02
AP3011000020|신흥네거리|Sinheung 4(ne)-geori|신흥4|240047.24919500|314097.22624600|3701|3601|627|3011058500|T|0602|2019-12-31 02:47:02
AP3014000103|대고(단)|Daejeon Highschool(Dan)|대고(단)|238232.35351100|314027.09878500|3701|3601|629|3014057500|T|0602|2019-12-31 02:47:02
AP3017000074|태평교네거리|Taepyeonggyo4(ne)-geori|태평교4|234625.94100300|313996.21843600|3701|3601|631|3017054000|T|0602|2019-12-31 02:47:02
AP3011000046|제1치수교네거리|1st Water Bridge 4(ne)-geori|제1치수교4|239691.14037400|313938.43233100|3701|3601|633|3011054500|T|0602|2019-12-31 02:47:02
AP3011000034|판암성당삼거리|Pan-am Catholic Church 3(sam)-geori|판암성당3|241535.25824700|313920.61865900|3701|3601|635|3011056000|T|0602|2019-12-31 02:47:02
AP3014000126|대흥동현대아파트|||238762.53299600|313903.58971000|3701|3601|637|3014060500|T|0602|2019-12-31 02:47:02
AP3017000187|경남아파트네거리|Gyeongnam Apartment4(ne)-geori|경남아파트4|233247.26126200|313899.62330000|3701|3601|639|3017053000|T|0602|2019-12-31 02:47:02
AP3017000056|향우상가네거리|Hyang-u Store 4(ne)-geori|향우상가4|233933.53174000|313869.92670600|3701|3601|641|3017052000|T|0602|2019-12-31 02:47:02
AP3014000123|테미길|||237840.15545200|313856.99975900|3701|3601|643|3014057500|T|0602|2019-12-31 02:47:02
AP3014000038|대흥초교(단)|Daeheung Primary School(Dan)|대흥초교|238604.65270900|313827.67589100|3701|3601|645|3014057500|T|0602|2019-12-31 02:47:02
AP3011000070|판암주공4단지|||241197.53438400|313792.37060800|3701|3601|647|3011055100|T|0602|2019-12-31 02:47:02
AP3014000023|태평2동사무소네거리|Taepyeong2-dong Office 4(ne)-geori|태평동사무소|235282.96450400|313721.97121400|3701|3601|649|3014069000|T|0602|2019-12-31 02:47:02
AP3014000100|서대전우체국네거리|SeoDaejeon Post Office 4(ne)-geori|서대전우체국4|237246.88611300|313700.38517700|3701|3601|651|3014072000|T|0602|2019-12-31 02:47:02
AP3014000083|문창초교네거리|Munchang Primary School 4(ne)-geori|문창초교4|238892.39813400|313632.06411300|3701|3601|653|3014060500|T|0602|2019-12-31 02:47:02
AP3014000045|대흥초교삼거리|Daeheung Primary School 3(sam)-geori|대흥초교3|238123.10533600|313598.78614400|3701|3601|655|3014057500|T|0602|2019-12-31 02:47:02
AP3011000069|신흥역|||240328.63344500|313591.56491900|3701|3606|657|3011055100|T|0602|2019-12-31 02:47:02
AP3017000066|배재대입구네거리|Baejae University 4(ne)-geori|배재대입구4|233545.83056100|313538.15633700|3701|3601|659|3017052000|T|0602|2019-12-31 02:47:02
AP3017000057|농도원네거리|Nongdowon 4(ne)-geori|농도원4|233916.46663300|313536.93463900|3701|3601|661|3017053000|T|0602|2019-12-31 02:47:02
AP3011000023|판암삼거리|Pan-am 3(sam)-geori|판암3|241779.86433200|313493.47658200|3701|3601|663|3011055100|T|0602|2019-12-31 02:47:02
AP2503000992|반월삼거리|Banwol 3(sam)-geori|반월3|233073.69350100|317234.90628300|3701|3601|436|30170111  |T|0602|2019-12-31 02:47:02
