Time,Longitude,Description,Latitude,Duration
09/06/2022 23:17:00,-122.423304,1125-Traffic Hazard,37.771852,10.0
09/07/2022 06:55:00,-122.317352,1182-Trfc Collision-No Inj,37.82415,2.0
09/07/2022 08:13:00,-122.430734,1182-Trfc Collision-No Inj,37.732175,18.0
09/07/2022 08:17:00,-122.317448,1182-Trfc Collision-No Inj,37.823899,57.0
09/07/2022 08:41:00,-122.428239,1183-Trfc Collision-Unkn Inj,37.623855,24.0
09/07/2022 09:33:00,-122.388248,1182-Trfc Collision-No Inj,37.678251,15.0
09/07/2022 09:47:00,-122.366684,1166-Defective Traffic Signals,37.8087,5.0
09/07/2022 09:43:00,-122.41136,1183-Trfc Collision-Unkn Inj,37.733918,5.0
09/07/2022 10:44:00,-122.423393,1125-Traffic Hazard,37.771786,35.0
09/07/2022 11:34:00,-122.404092,1179-Trfc Collision-1141 Enrt,37.730321,4.0
09/07/2022 11:33:00,-122.405161,1179-Trfc Collision-1141 Enrt,37.637873,67.0
09/07/2022 11:37:00,-122.40223,1125-Traffic Hazard,37.737483,8.0
09/07/2022 13:44:00,-122.379065,1125-Traffic Hazard,37.601574,1.0
09/07/2022 14:04:00,-122.405846,20002-Hit and Run No Injuries,37.76181,55.0
09/07/2022 14:38:00,-122.412227,1125-Traffic Hazard,37.73313,29.0
09/07/2022 15:54:00,-122.367026,1125-Traffic Hazard,37.808318,16.0
09/07/2022 17:16:00,-122.439692,1125-Traffic Hazard,37.636879,42.0
09/07/2022 18:48:00,-122.40282,FIRE-Report of Fire,37.753134,38.0
09/07/2022 18:56:00,-122.40282,FIRE-Report of Fire,37.753134,0.0
09/07/2022 23:31:00,-122.366974,1125-Traffic Hazard,37.808253,16.0
09/08/2022 00:01:00,-122.406002,1125-Traffic Hazard,37.643058,8.0
09/08/2022 00:49:00,-122.366974,WW-Wrong Way Driver,37.808253,6.0
09/08/2022 06:21:00,-122.448254,1125-Traffic Hazard,37.719157,76.0
09/08/2022 06:53:00,-122.401165,1125-Traffic Hazard,37.778081,1.0
09/08/2022 06:40:00,-122.471279,1125-Traffic Hazard,37.700407,52.0
09/08/2022 07:10:00,-122.367026,1125-Traffic Hazard,37.808318,7.0
09/08/2022 07:54:00,-122.439501,1183-Trfc Collision-Unkn Inj,37.729942,64.0
09/08/2022 08:09:00,-122.439692,1182-Trfc Collision-No Inj,37.636879,64.0
09/08/2022 08:55:00,-122.317352,1125-Traffic Hazard,37.82415,19.0
09/08/2022 10:57:00,-122.409194,20002-Hit and Run No Injuries,37.768974,21.0
09/08/2022 13:15:00,-122.367026,1125-Traffic Hazard,37.808318,7.0
09/08/2022 14:37:00,-122.402749,1125-Traffic Hazard,37.727319,36.0
09/08/2022 14:51:00,-122.361464,1182-Trfc Collision-No Inj,37.813756,31.0
09/08/2022 15:31:00,-122.465358,1125-Traffic Hazard,37.710344,61.0
09/08/2022 16:31:00,-122.361464,1125-Traffic Hazard,37.813756,17.0
09/08/2022 16:32:00,-122.36171,DOT-Request CalTrans Notify,37.813098,5.0
09/08/2022 16:57:00,-122.452394,1125-Traffic Hazard,37.649757,1.0
09/08/2022 17:50:00,-122.405578,1125-Traffic Hazard,37.743949,3.0
09/08/2022 18:02:00,-122.432073,1125-Traffic Hazard,37.732235,24.0
09/08/2022 18:31:00,-122.393061,1183-Trfc Collision-Unkn Inj,37.669588,83.0
09/08/2022 19:37:00,-122.467303,1182-Trfc Collision-No Inj,37.709316,41.0
09/08/2022 20:44:00,-122.405811,1182-Trfc Collision-No Inj,37.775564,25.0
09/08/2022 22:56:00,-122.403729,1184-Provide Traffic Control,37.72999,12.0
09/09/2022 01:52:00,-122.367026,1125-Traffic Hazard,37.808318,9.0
09/09/2022 04:08:00,-122.424872,20002-Hit and Run No Injuries,37.619117,217.0
09/09/2022 05:57:00,-122.392571,20002-Hit and Run No Injuries,37.784858,27.0
09/09/2022 06:55:00,-122.439501,1183-Trfc Collision-Unkn Inj,37.729942,24.0
09/09/2022 08:40:00,-122.40282,1183-Trfc Collision-Unkn Inj,37.753134,26.0
09/09/2022 10:35:00,-122.361552,1179-Trfc Collision-1141 Enrt,37.813697,48.0
09/09/2022 12:16:00,-122.404904,1125-Traffic Hazard,37.638051,3.0
09/09/2022 13:43:00,-122.402749,1125-Traffic Hazard,37.727319,42.0
09/09/2022 14:09:00,-122.367026,1183-Trfc Collision-Unkn Inj,37.808318,22.0
09/09/2022 14:08:00,-122.405578,1125-Traffic Hazard,37.743949,30.0
09/09/2022 14:46:00,-122.404564,1125-Traffic Hazard,37.74697,1.0
09/09/2022 14:43:00,-122.402997,1125-Traffic Hazard,37.752501,6.0
09/09/2022 16:00:00,-122.470259,1179-Trfc Collision-1141 Enrt,37.692917,81.0
09/09/2022 18:28:00,-122.468925,1179-Trfc Collision-1141 Enrt,37.67463,81.0
09/09/2022 19:36:00,-122.304799,1125-Traffic Hazard,37.825388,14.0
09/09/2022 20:13:00,-122.397562,1125-Traffic Hazard,37.714657,2.0
09/09/2022 20:15:00,-122.39951,1125-Traffic Hazard,37.719288,8.0
09/09/2022 20:22:00,-122.400645,1125-Traffic Hazard,37.62345,62.0
09/09/2022 20:56:00,-122.366974,1125-Traffic Hazard,37.808253,7.0
09/09/2022 23:07:00,-122.404842,1183-Trfc Collision-Unkn Inj,37.775944,2.0
09/09/2022 23:04:00,-122.481126,20002-Hit and Run No Injuries,37.670359,38.0
09/10/2022 02:03:00,-122.40655,1125-Traffic Hazard,37.772948,50.0
09/10/2022 02:09:00,-122.389859,1125-Traffic Hazard,37.78699,14.0
09/10/2022 06:37:00,-122.310644,MZP-Assist CT with Maintenance,37.824338,0.0
09/10/2022 07:31:00,-122.38547,1125-Traffic Hazard,37.606,37.0
09/10/2022 09:39:00,-122.401316,1125-Traffic Hazard,37.624619,112.0
09/10/2022 11:01:00,-122.446186,1125-Traffic Hazard,37.725772,26.0
09/10/2022 10:58:00,-122.439501,1183-Trfc Collision-Unkn Inj,37.729942,29.0
09/10/2022 12:26:00,-122.470568,1125-Traffic Hazard,37.690867,6.0
09/10/2022 14:48:00,-122.425933,1125-Traffic Hazard,37.620705,12.0
09/10/2022 17:07:00,-122.377789,1125-Traffic Hazard,37.798169,25.0
09/10/2022 17:31:00,-122.392571,1125-Traffic Hazard,37.784858,3.0
09/10/2022 18:06:00,-122.364005,1183-Trfc Collision-Unkn Inj,37.811178,91.0
09/10/2022 18:26:00,-122.389859,1183-Trfc Collision-Unkn Inj,37.78699,17.0
09/10/2022 18:57:00,-122.403812,1125-Traffic Hazard,37.660428,28.0
09/10/2022 20:55:00,-122.439501,FIRE-Report of Fire,37.729942,0.0
09/10/2022 21:16:00,-122.427629,1125-Traffic Hazard,37.628803,2.0
09/10/2022 21:34:00,-122.406319,20002-Hit and Run No Injuries,37.734629,65.0
09/10/2022 22:49:00,-122.361552,1125-Traffic Hazard,37.813697,18.0
09/10/2022 23:42:00,-122.391447,1125-Traffic Hazard,37.785495,14.0
09/11/2022 00:16:00,-122.3201,1125-Traffic Hazard,37.822692,101.0
09/11/2022 09:09:00,-122.39266,WW-Wrong Way Driver,37.784877,11.0
09/11/2022 10:41:00,-122.47164,1125-Traffic Hazard,37.698587,28.0
09/11/2022 11:44:00,-122.414904,1125-Traffic Hazard,37.732277,2.0
09/11/2022 13:44:00,-122.405578,1183-Trfc Collision-Unkn Inj,37.743949,56.0
09/11/2022 14:06:00,-122.465358,1183-Trfc Collision-Unkn Inj,37.710344,51.0
09/11/2022 14:37:00,-122.471279,1125-Traffic Hazard,37.700407,62.0
09/11/2022 15:38:00,-122.402997,1125-Traffic Hazard,37.752501,39.0
09/11/2022 16:40:00,-122.448254,1125-Traffic Hazard,37.719157,17.0
09/11/2022 16:46:00,-122.313817,1125-Traffic Hazard,37.824803,37.0
09/11/2022 17:41:00,-122.400645,1125-Traffic Hazard,37.62345,3.0
09/11/2022 23:01:00,-122.366974,1125-Traffic Hazard,37.808253,17.0
09/12/2022 03:08:00,-122.361464,1125-Traffic Hazard,37.813756,1.0
09/12/2022 06:30:00,-122.402127,1125-Traffic Hazard,37.629868,35.0
09/12/2022 07:02:00,-122.471279,1125-Traffic Hazard,37.700407,19.0
09/12/2022 10:08:00,-122.407848,1125-Traffic Hazard,37.740299,3.0
09/12/2022 10:18:00,-122.401165,1182-Trfc Collision-No Inj,37.778081,36.0
09/12/2022 14:26:00,-122.405846,1182-Trfc Collision-No Inj,37.76181,13.0
09/12/2022 14:31:00,-122.366974,1182-Trfc Collision-No Inj,37.808253,49.0
09/12/2022 14:59:00,-122.509681,CZP-Assist with Construction,37.582375,190.0
09/12/2022 16:39:00,-122.40282,1179-Trfc Collision-1141 Enrt,37.753134,39.0
09/12/2022 16:58:00,-122.509953,1183-Trfc Collision-Unkn Inj,37.582478,78.0
09/12/2022 16:53:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,58.0
09/12/2022 17:09:00,-122.405578,1182-Trfc Collision-No Inj,37.743949,23.0
09/12/2022 18:13:00,-122.395851,1183-Trfc Collision-Unkn Inj,37.767668,39.0
09/12/2022 19:01:00,-122.405622,1182-Trfc Collision-No Inj,37.733096,27.0
09/12/2022 19:21:00,-122.389859,1125-Traffic Hazard,37.78699,24.0
09/12/2022 19:41:00,-122.423393,1125-Traffic Hazard,37.771786,3.0
09/12/2022 19:39:00,-122.396351,1125-Traffic Hazard,37.774662,1.0
09/12/2022 20:07:00,-122.366974,1125-Traffic Hazard,37.808253,12.0
09/12/2022 20:18:00,-122.402677,FIRE-Report of Fire,37.632444,43.0
09/12/2022 21:59:00,-122.404904,1183-Trfc Collision-Unkn Inj,37.638051,2.0
09/12/2022 22:45:00,-122.36171,1125-Traffic Hazard,37.813098,4.0
09/13/2022 03:35:00,-122.317352,1183-Trfc Collision-Unkn Inj,37.82415,28.0
09/13/2022 03:42:00,-122.36171,1125-Traffic Hazard,37.813098,1.0
09/13/2022 06:08:00,-122.395505,1125-Traffic Hazard,37.711312,12.0
09/13/2022 07:37:00,-122.367026,1125-Traffic Hazard,37.808318,37.0
09/13/2022 09:27:00,-122.470568,1183-Trfc Collision-Unkn Inj,37.690867,56.0
09/13/2022 09:46:00,-122.317352,1125-Traffic Hazard,37.82415,366.0
09/13/2022 12:06:00,-122.416885,1125-Traffic Hazard,37.769581,7.0
09/13/2022 13:22:00,-122.427629,1125-Traffic Hazard,37.628803,3.0
09/13/2022 13:27:00,-122.396201,1125-Traffic Hazard,37.767635,23.0
09/13/2022 13:32:00,-122.40223,1125-Traffic Hazard,37.737483,0.0
09/13/2022 13:38:00,-122.448254,1125-Traffic Hazard,37.719157,33.0
09/13/2022 13:49:00,-122.40223,1125-Traffic Hazard,37.737483,9.0
09/13/2022 15:34:00,-122.395501,20002-Hit and Run No Injuries,37.782732,4.0
09/13/2022 16:09:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,20.0
09/13/2022 16:38:00,-122.465864,1125-Traffic Hazard,37.667714,5.0
09/13/2022 17:17:00,-122.405846,1183-Trfc Collision-Unkn Inj,37.76181,52.0
09/13/2022 17:16:00,-122.468222,1182-Trfc Collision-No Inj,37.673383,26.0
09/13/2022 18:14:00,-122.467495,1183-Trfc Collision-Unkn Inj,37.672859,28.0
09/13/2022 18:41:00,-122.36719,1125-Traffic Hazard,37.808068,2.0
09/13/2022 20:51:00,-122.393183,CZP-Assist with Construction,37.701061,259.0
09/13/2022 21:18:00,-122.366974,20002-Hit and Run No Injuries,37.808253,1.0
09/13/2022 21:32:00,-122.405389,20002-Hit and Run No Injuries,37.658645,73.0
09/13/2022 22:17:00,-122.487208,1125-Traffic Hazard,37.625213,52.0
09/13/2022 23:35:00,-122.405578,1125-Traffic Hazard,37.743949,10.0
09/14/2022 03:14:00,-122.393183,1125-Traffic Hazard,37.701061,65.0
09/14/2022 05:00:00,-122.3201,1183-Trfc Collision-Unkn Inj,37.822692,405.0
09/14/2022 06:48:00,-122.404564,FIRE-Report of Fire,37.74697,41.0
09/14/2022 07:01:00,-122.317448,1183-Trfc Collision-Unkn Inj,37.823899,8.0
09/14/2022 07:19:00,-122.328836,20002-Hit and Run No Injuries,37.822102,66.0
09/14/2022 08:33:00,-122.411137,1182-Trfc Collision-No Inj,37.769462,23.0
09/14/2022 09:18:00,-122.317216,20002-Hit and Run No Injuries,37.823193,32.0
09/14/2022 12:42:00,-122.40282,1125-Traffic Hazard,37.753134,30.0
09/14/2022 13:17:00,-122.402997,FIRE-Report of Fire,37.752501,7.0
09/14/2022 14:10:00,-122.407848,1183-Trfc Collision-Unkn Inj,37.740299,40.0
09/14/2022 15:49:00,-122.405867,1125-Traffic Hazard,37.768215,6.0
09/14/2022 15:55:00,-122.452394,1125-Traffic Hazard,37.649757,77.0
09/14/2022 16:19:00,-122.401165,20002-Hit and Run No Injuries,37.778081,10.0
09/14/2022 17:29:00,-122.424872,1183-Trfc Collision-Unkn Inj,37.619117,36.0
09/14/2022 18:32:00,-122.401639,1182-Trfc Collision-No Inj,37.725182,2.0
09/14/2022 18:53:00,-122.40437,1125-Traffic Hazard,37.731813,14.0
09/14/2022 21:35:00,-122.470568,1125-Traffic Hazard,37.690867,8.0
09/15/2022 00:00:00,-122.396201,1125-Traffic Hazard,37.767635,9.0
09/15/2022 02:35:00,-122.44723,1183-Trfc Collision-Unkn Inj,37.643665,60.0
09/15/2022 03:33:00,-122.366974,1125-Traffic Hazard,37.808253,9.0
09/15/2022 04:53:00,-122.366974,1125-Traffic Hazard,37.808253,1.0
09/15/2022 09:17:00,-122.405811,20002-Hit and Run No Injuries,37.775564,36.0
09/15/2022 09:49:00,-122.471761,FIRE-Report of Fire,37.681126,24.0
09/15/2022 10:01:00,-122.397252,1182-Trfc Collision-No Inj,37.78173,21.0
09/15/2022 10:08:00,-122.42465,20002-Hit and Run No Injuries,37.63024,71.0
09/15/2022 12:06:00,-122.317352,1125-Traffic Hazard,37.82415,22.0
09/15/2022 14:21:00,-122.396201,1125-Traffic Hazard,37.767635,12.0
09/15/2022 15:17:00,-122.405622,1182-Trfc Collision-No Inj,37.733096,62.0
09/15/2022 17:02:00,-122.367026,1183-Trfc Collision-Unkn Inj,37.808318,402.0
09/15/2022 17:00:00,-122.364005,20002-Hit and Run No Injuries,37.811178,21.0
09/15/2022 17:24:00,-122.42465,1183-Trfc Collision-Unkn Inj,37.63024,13.0
09/15/2022 18:39:00,-122.40655,1125-Traffic Hazard,37.772948,21.0
09/15/2022 19:02:00,-122.395744,1125-Traffic Hazard,37.712027,32.0
09/15/2022 19:43:00,-122.369865,1125-Traffic Hazard,37.80558,21.0
09/15/2022 21:37:00,-122.402997,FIRE-Report of Fire,37.752501,12.0
09/15/2022 23:00:00,-122.396201,1125-Traffic Hazard,37.767635,13.0
09/16/2022 03:26:00,-122.317352,1125-Traffic Hazard,37.82415,31.0
09/16/2022 08:22:00,-122.425998,1125A-Animal Hazard,37.620402,4.0
09/16/2022 08:26:00,-122.401639,1183-Trfc Collision-Unkn Inj,37.725182,4.0
09/16/2022 12:37:00,-122.402997,1125-Traffic Hazard,37.752501,3.0
09/16/2022 13:07:00,-122.470568,1125-Traffic Hazard,37.690867,46.0
09/16/2022 13:16:00,-122.451381,1125-Traffic Hazard,37.714126,1.0
09/16/2022 13:43:00,-122.366991,1125-Traffic Hazard,37.808203,19.0
09/16/2022 14:39:00,-122.401165,1179-Trfc Collision-1141 Enrt,37.778081,12.0
09/16/2022 14:46:00,-122.401165,1183-Trfc Collision-Unkn Inj,37.778081,35.0
09/16/2022 15:08:00,-122.40655,1125-Traffic Hazard,37.772948,64.0
09/16/2022 15:10:00,-122.448254,1183-Trfc Collision-Unkn Inj,37.719157,29.0
09/16/2022 15:56:00,-122.367026,1125-Traffic Hazard,37.808318,111.0
09/16/2022 16:49:00,-122.439692,1183-Trfc Collision-Unkn Inj,37.636879,32.0
09/16/2022 19:11:00,-122.465864,1125-Traffic Hazard,37.667714,2.0
09/16/2022 19:49:00,-122.448254,1125-Traffic Hazard,37.719157,3.0
09/16/2022 20:06:00,-122.414904,1125-Traffic Hazard,37.732277,0.0
09/16/2022 20:24:00,-122.434834,1125-Traffic Hazard,37.630176,4.0
09/16/2022 20:55:00,-122.389859,20002-Hit and Run No Injuries,37.78699,
09/16/2022 23:05:00,-122.313817,1125-Traffic Hazard,37.824803,23.0
09/16/2022 23:23:00,-122.401165,1183-Trfc Collision-Unkn Inj,37.778081,26.0
09/16/2022 23:51:00,-122.416133,20002-Hit and Run No Injuries,37.769668,6.0
09/17/2022 01:02:00,-122.423836,1125-Traffic Hazard,37.731355,21.0
09/17/2022 04:47:00,-122.403812,1125-Traffic Hazard,37.660428,5.0
09/17/2022 05:11:00,-122.396457,1183-Trfc Collision-Unkn Inj,37.665772,3.0
09/17/2022 05:40:00,-122.366974,1179-Trfc Collision-1141 Enrt,37.808253,548.0
09/17/2022 06:58:00,-122.405578,1182-Trfc Collision-No Inj,37.743949,57.0
09/17/2022 07:30:00,-122.391447,1183-Trfc Collision-Unkn Inj,37.785495,12.0
09/17/2022 09:37:00,-122.366974,1125-Traffic Hazard,37.808253,26.0
09/17/2022 10:24:00,-122.467495,1182-Trfc Collision-No Inj,37.672859,6.0
09/17/2022 11:16:00,-122.404904,1125A-Animal Hazard,37.638051,22.0
09/17/2022 12:43:00,-122.393183,1125-Traffic Hazard,37.701061,3.0
09/17/2022 13:27:00,-122.451381,1125-Traffic Hazard,37.714126,24.0
09/17/2022 13:45:00,-122.485605,1125-Traffic Hazard,37.664787,79.0
09/17/2022 14:03:00,-122.469656,1183-Trfc Collision-Unkn Inj,37.67588,50.0
09/17/2022 15:32:00,-122.313817,1125-Traffic Hazard,37.824803,25.0
09/17/2022 16:06:00,-122.393061,FIRE-Report of Fire,37.669588,99.0
09/17/2022 16:36:00,-122.41541,1125-Traffic Hazard,37.731979,8.0
09/17/2022 17:45:00,-122.397252,1183-Trfc Collision-Unkn Inj,37.78173,53.0
09/17/2022 19:10:00,-122.317448,1125-Traffic Hazard,37.823899,8.0
09/17/2022 19:19:00,-122.366974,1183-Trfc Collision-Unkn Inj,37.808253,39.0
09/17/2022 19:41:00,-122.367026,20002-Hit and Run No Injuries,37.808318,8.0
09/17/2022 19:47:00,-122.412227,1183-Trfc Collision-Unkn Inj,37.73313,33.0
09/17/2022 20:02:00,-122.405578,1125-Traffic Hazard,37.743949,27.0
09/17/2022 20:03:00,-122.430734,1125-Traffic Hazard,37.732175,2.0
09/17/2022 22:59:00,-122.333551,1183-Trfc Collision-Unkn Inj,37.821156,18.0
09/17/2022 23:44:00,-122.367026,1179-Trfc Collision-1141 Enrt,37.808318,136.0
09/18/2022 01:32:00,-122.39266,1182-Trfc Collision-No Inj,37.784877,133.0
09/18/2022 03:30:00,-122.392571,1125-Traffic Hazard,37.784858,38.0
09/18/2022 04:39:00,-122.333551,WIND Advisory,37.821156,68.0
09/18/2022 05:11:00,-122.395501,1183-Trfc Collision-Unkn Inj,37.782732,35.0
09/18/2022 05:42:00,-122.40282,1125-Traffic Hazard,37.753134,20.0
09/18/2022 06:44:00,-122.412227,1125-Traffic Hazard,37.73313,7.0
09/18/2022 07:38:00,-122.40282,1125-Traffic Hazard,37.753134,11.0
09/18/2022 08:10:00,-122.364005,1125-Traffic Hazard,37.811178,742.0
09/18/2022 11:28:00,-122.400209,1125-Traffic Hazard,37.720795,6.0
09/18/2022 12:06:00,-122.430734,1183-Trfc Collision-Unkn Inj,37.732175,59.0
09/18/2022 13:08:00,-122.412227,1125-Traffic Hazard,37.73313,52.0
09/18/2022 13:35:00,-122.41541,1125-Traffic Hazard,37.731979,14.0
09/18/2022 13:54:00,-122.465358,1183-Trfc Collision-Unkn Inj,37.710344,37.0
09/18/2022 14:02:00,-122.407848,1125-Traffic Hazard,37.740299,1.0
09/18/2022 14:16:00,-122.412227,1125-Traffic Hazard,37.73313,43.0
09/18/2022 14:22:00,-122.467495,1183-Trfc Collision-Unkn Inj,37.672859,65.0
09/18/2022 14:39:00,-122.470568,1125-Traffic Hazard,37.690867,11.0
09/18/2022 14:57:00,-122.401828,20002-Hit and Run No Injuries,37.626965,37.0
09/18/2022 15:21:00,-122.414904,1125-Traffic Hazard,37.732277,4.0
09/18/2022 15:18:00,-122.436927,1183-Trfc Collision-Unkn Inj,37.632185,47.0
09/18/2022 17:47:00,-122.40282,1125-Traffic Hazard,37.753134,24.0
09/18/2022 19:12:00,-122.403729,1125-Traffic Hazard,37.72999,25.0
09/18/2022 20:40:00,-122.475378,1125-Traffic Hazard,37.672168,3.0
09/18/2022 21:49:00,-122.367026,1125-Traffic Hazard,37.808318,80.0
09/19/2022 06:19:00,-122.317352,1125-Traffic Hazard,37.82415,1.0
09/19/2022 08:22:00,-122.414904,1125-Traffic Hazard,37.732277,4.0
09/19/2022 08:19:00,-122.471982,1125-Traffic Hazard,37.701458,7.0
09/19/2022 08:29:00,-122.358358,1125-Traffic Hazard,37.815105,24.0
09/19/2022 09:05:00,-122.405578,1125-Traffic Hazard,37.743949,19.0
09/19/2022 09:43:00,-122.405721,1125-Traffic Hazard,37.770914,14.0
09/19/2022 09:48:00,-122.404842,1125-Traffic Hazard,37.775944,19.0
09/19/2022 10:02:00,-122.412227,1125-Traffic Hazard,37.73313,3.0
09/19/2022 10:06:00,-122.400209,1125-Traffic Hazard,37.720795,13.0
09/19/2022 10:18:00,-122.428239,1125-Traffic Hazard,37.623855,22.0
09/19/2022 10:37:00,-122.467303,1125-Traffic Hazard,37.709316,20.0
09/19/2022 11:36:00,-122.406002,1125-Traffic Hazard,37.643058,2.0
09/19/2022 12:12:00,-122.3201,1125-Traffic Hazard,37.822692,2.0
09/19/2022 12:49:00,-122.384004,1181-Trfc Collision-Minor Inj,37.604779,95.0
09/19/2022 13:06:00,-122.367026,1125A-Animal Hazard,37.808318,2.0
09/19/2022 13:21:00,-122.402997,1125-Traffic Hazard,37.752501,12.0
09/19/2022 14:47:00,-122.412227,1125-Traffic Hazard,37.73313,28.0
09/19/2022 15:16:00,-122.396351,1179-Trfc Collision-1141 Enrt,37.774662,11.0
09/19/2022 15:22:00,-122.366974,1125-Traffic Hazard,37.808253,126.0
09/19/2022 16:52:00,-122.392571,1182-Trfc Collision-No Inj,37.784858,29.0
09/19/2022 17:20:00,-122.406621,1125-Traffic Hazard,37.772168,9.0
09/19/2022 17:34:00,-122.405578,1125-Traffic Hazard,37.743949,2.0
09/19/2022 19:06:00,-122.439969,1125-Traffic Hazard,37.729924,21.0
09/19/2022 20:47:00,-122.46879,1179-Trfc Collision-1141 Enrt,37.674118,66.0
09/19/2022 21:25:00,-122.3929,1182-Trfc Collision-No Inj,37.61083,25.0
09/19/2022 22:51:00,-122.428239,1125-Traffic Hazard,37.623855,23.0
09/19/2022 22:55:00,-122.430004,1179-Trfc Collision-1141 Enrt,37.605875,8.0
09/19/2022 23:00:00,-122.401828,1125-Traffic Hazard,37.626965,15.0
09/20/2022 02:47:00,-122.354708,1125-Traffic Hazard,37.81718,24.0
09/20/2022 05:35:00,-122.408164,1125-Traffic Hazard,37.739978,29.0
09/20/2022 10:13:00,-122.483416,1125-Traffic Hazard,37.669883,71.0
09/20/2022 11:07:00,-122.397252,1182-Trfc Collision-No Inj,37.78173,4.0
09/20/2022 13:36:00,-122.405846,1125-Traffic Hazard,37.76181,2.0
09/20/2022 13:43:00,-122.468222,1182-Trfc Collision-No Inj,37.673383,28.0
09/20/2022 15:18:00,-122.367026,1125-Traffic Hazard,37.808318,168.0
09/20/2022 15:53:00,-122.465358,1125-Traffic Hazard,37.710344,35.0
09/20/2022 15:52:00,-122.465358,1183-Trfc Collision-Unkn Inj,37.710344,288.0
09/20/2022 16:30:00,-122.347417,1125-Traffic Hazard,37.819531,4.0
09/20/2022 17:25:00,-122.393183,1125-Traffic Hazard,37.701061,39.0
09/20/2022 18:49:00,-122.467303,1182-Trfc Collision-No Inj,37.709316,25.0
09/20/2022 19:04:00,-122.470568,1125-Traffic Hazard,37.690867,50.0
09/20/2022 19:38:00,-122.446186,1125-Traffic Hazard,37.725772,0.0
09/20/2022 19:37:00,-122.439501,1125-Traffic Hazard,37.729942,7.0
09/20/2022 20:38:00,-122.405578,1125-Traffic Hazard,37.743949,2.0
09/20/2022 22:14:00,-122.439969,1179-Trfc Collision-1141 Enrt,37.729924,72.0
09/20/2022 22:34:00,-122.366974,1125-Traffic Hazard,37.808253,11.0
09/20/2022 22:40:00,-122.367026,1125-Traffic Hazard,37.808318,3.0
09/21/2022 07:09:00,-122.411985,1125-Traffic Hazard,37.634289,38.0
09/21/2022 07:31:00,-122.483416,1183-Trfc Collision-Unkn Inj,37.669883,25.0
09/21/2022 08:50:00,-122.425933,1183-Trfc Collision-Unkn Inj,37.620705,19.0
09/21/2022 11:16:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,26.0
09/21/2022 11:45:00,-122.439501,1125-Traffic Hazard,37.729942,8.0
09/21/2022 12:20:00,-122.405578,FIRE-Report of Fire,37.743949,9.0
09/21/2022 13:17:00,-122.40655,1183-Trfc Collision-Unkn Inj,37.772948,52.0
09/21/2022 14:08:00,-122.405846,1179-Trfc Collision-1141 Enrt,37.76181,131.0
09/21/2022 15:05:00,-122.40655,1125-Traffic Hazard,37.772948,92.0
09/21/2022 15:04:00,-122.36171,20002-Hit and Run No Injuries,37.813098,54.0
09/21/2022 15:36:00,-122.412227,1125-Traffic Hazard,37.73313,46.0
09/21/2022 17:34:00,-122.392638,1125-Traffic Hazard,37.761351,36.0
09/21/2022 19:24:00,-122.467495,1182-Trfc Collision-No Inj,37.672859,68.0
09/21/2022 21:32:00,-122.439969,FIRE-Report of Fire,37.729924,15.0
09/21/2022 22:43:00,-122.403236,1125-Traffic Hazard,37.629994,42.0
09/21/2022 23:27:00,-122.439501,CZP-Assist with Construction,37.729942,331.0
09/22/2022 02:06:00,-122.401464,1182-Trfc Collision-No Inj,37.72401,10.0
09/22/2022 06:42:00,-122.465358,1125-Traffic Hazard,37.710344,15.0
09/22/2022 08:40:00,-122.405578,FIRE-Report of Fire,37.743949,5.0
09/22/2022 08:48:00,-122.469656,1125-Traffic Hazard,37.67588,2.0
09/22/2022 09:12:00,-122.425933,1179-Trfc Collision-1141 Enrt,37.620705,112.0
09/22/2022 10:23:00,-122.428239,1125-Traffic Hazard,37.623855,41.0
09/22/2022 11:15:00,-122.367026,1125-Traffic Hazard,37.808318,18.0
09/22/2022 13:30:00,-122.39266,ANIMAL-Live or Dead Animal,37.784877,8.0
09/22/2022 14:18:00,-122.401165,1182-Trfc Collision-No Inj,37.778081,2.0
09/22/2022 15:41:00,-122.403729,1125-Traffic Hazard,37.72999,20.0
09/22/2022 15:44:00,-122.471279,1125-Traffic Hazard,37.700407,16.0
09/22/2022 16:00:00,-122.45352,1125-Traffic Hazard,37.712079,31.0
09/22/2022 18:23:00,-122.392571,1125-Traffic Hazard,37.784858,1.0
09/22/2022 18:39:00,-122.401316,1125-Traffic Hazard,37.624619,22.0
09/22/2022 19:18:00,-122.465864,1179-Trfc Collision-1141 Enrt,37.667714,3.0
09/22/2022 19:29:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,10.0
09/22/2022 20:27:00,-122.451381,1125-Traffic Hazard,37.714126,50.0
09/22/2022 20:54:00,-122.404842,1183-Trfc Collision-Unkn Inj,37.775944,63.0
09/22/2022 21:09:00,-122.401165,1125-Traffic Hazard,37.778081,23.0
09/23/2022 00:59:00,-122.485605,1179-Trfc Collision-1141 Enrt,37.664787,134.0
09/23/2022 03:50:00,-122.410764,1125-Traffic Hazard,37.769291,8.0
09/23/2022 06:18:00,-122.402997,1125-Traffic Hazard,37.752501,2.0
09/23/2022 07:55:00,-122.432073,1182-Trfc Collision-No Inj,37.732235,36.0
